"license_year","hunting_district","deer_species","hunters","total_harvest","bucks","does","bow","rifle","x4_or_more_points","success_rate_per_hunter"
2014,"362","wt",NA,22,14,8,0,22,9,NA
2014,"370","all_deer",NA,91,76,15,6,85,59,NA
2014,"370","md",NA,43,43,0,3,40,28,NA
2014,"370","wt",NA,49,34,15,3,46,31,NA
2014,"380","all_deer",NA,754,564,182,60,694,257,NA
2014,"380","md",NA,310,296,14,17,293,93,NA
2014,"380","wt",NA,444,269,168,43,401,164,NA
2014,"388","all_deer",NA,231,112,119,11,220,65,NA
2014,"388","md",NA,93,45,48,3,90,17,NA
2014,"388","wt",NA,138,68,70,8,130,48,NA
2014,"390","all_deer",NA,158,126,31,3,155,74,NA
2014,"390","md",NA,85,85,0,3,82,41,NA
2014,"390","wt",NA,73,42,31,0,73,34,NA
2014,"391","all_deer",NA,304,236,67,8,296,127,NA
2014,"391","md",NA,149,146,3,5,144,64,NA
2014,"391","wt",NA,155,90,65,3,152,63,NA
2014,"392","all_deer",NA,391,328,60,32,359,138,NA
2014,"392","md",NA,264,264,0,12,253,93,NA
2014,"392","wt",NA,127,64,60,21,106,45,NA
2014,"393","all_deer",NA,499,349,147,19,480,208,NA
2014,"393","md",NA,230,207,23,10,220,100,NA
2014,"393","wt",NA,269,141,125,8,261,107,NA
2014,"400","all_deer",NA,495,475,14,23,472,266,NA
2014,"400","md",NA,399,396,0,14,385,218,NA
2014,"400","wt",NA,96,79,14,9,88,48,NA
2014,"401","all_deer",NA,666,571,90,11,655,394,NA
2014,"401","md",NA,471,403,63,9,463,249,NA
2014,"401","wt",NA,195,168,27,3,192,145,NA
2014,"403","all_deer",NA,261,191,68,14,247,123,NA
2014,"403","md",NA,209,160,50,9,201,98,NA
2014,"403","wt",NA,52,31,18,6,46,25,NA
2014,"404","all_deer",NA,768,731,36,20,748,433,NA
2014,"404","md",NA,368,362,6,0,368,195,NA
2014,"404","wt",NA,400,369,31,20,380,238,NA
2014,"405","all_deer",NA,473,371,102,8,465,198,NA
2014,"405","md",NA,426,337,88,6,419,175,NA
2014,"405","wt",NA,48,34,14,1,46,23,NA
2014,"406","all_deer",NA,354,283,69,11,344,181,NA
2014,"406","md",NA,182,150,30,6,176,99,NA
2014,"406","wt",NA,173,133,39,5,167,82,NA
2014,"410","all_deer",NA,541,532,8,11,530,352,NA
2014,"410","md",NA,443,440,3,9,434,279,NA
2014,"410","wt",NA,98,93,6,2,96,73,NA
2014,"411","all_deer",NA,1212,1086,123,53,1160,755,NA
2014,"411","md",NA,505,505,0,14,490,335,NA
2014,"411","wt",NA,708,582,123,38,670,420,NA
2014,"412","all_deer",NA,632,618,14,9,624,398,NA
2014,"412","md",NA,390,390,0,9,381,229,NA
2014,"412","wt",NA,242,228,14,0,242,169,NA
2014,"413","all_deer",NA,942,794,146,63,879,441,NA
2014,"413","md",NA,627,534,90,30,597,258,NA
2014,"413","wt",NA,316,260,56,33,283,184,NA
2014,"415","all_deer",NA,6,3,3,0,6,3,NA
2014,"415","wt",NA,6,3,3,0,6,3,NA
2014,"416","all_deer",NA,283,233,50,21,262,141,NA
2014,"416","md",NA,165,160,5,17,148,82,NA
2014,"416","wt",NA,118,73,46,4,114,59,NA
2014,"417","all_deer",NA,338,338,0,6,332,247,NA
2014,"417","md",NA,318,318,0,3,315,236,NA
2014,"417","wt",NA,20,20,0,3,17,11,NA
2014,"418","all_deer",NA,173,164,9,11,161,102,NA
2014,"418","md",NA,96,93,3,3,93,45,NA
2014,"418","wt",NA,76,71,6,9,68,57,NA
2014,"419","all_deer",NA,237,234,3,3,234,158,NA
2014,"419","md",NA,200,200,0,3,197,132,NA
2014,"419","wt",NA,37,34,3,0,37,26,NA
2014,"420","all_deer",NA,45,40,6,0,45,23,NA
2014,"420","md",NA,28,28,0,0,28,17,NA
2014,"420","wt",NA,17,11,6,0,17,6,NA
2014,"421","all_deer",NA,238,204,31,17,222,105,NA
2014,"421","md",NA,159,141,18,14,145,59,NA
2014,"421","wt",NA,79,62,13,3,76,45,NA
2014,"422","all_deer",NA,153,133,17,3,150,96,NA
2014,"422","md",NA,65,65,0,3,62,31,NA
2014,"422","wt",NA,88,68,17,0,88,65,NA
2014,"423","all_deer",NA,218,215,3,3,215,102,NA
2014,"423","md",NA,150,150,0,3,147,68,NA
2014,"423","wt",NA,68,65,3,0,68,34,NA
2014,"424","all_deer",NA,54,54,0,9,45,28,NA
2014,"424","md",NA,34,34,0,3,31,14,NA
2014,"424","wt",NA,20,20,0,6,14,14,NA
2014,"425","all_deer",NA,152,133,17,3,149,59,NA
2014,"425","md",NA,68,65,0,0,68,11,NA
2014,"425","wt",NA,84,68,17,3,82,48,NA
2014,"426","all_deer",NA,497,493,4,6,492,344,NA
2014,"426","md",NA,465,465,0,6,460,318,NA
2014,"426","wt",NA,32,28,4,0,32,25,NA
2014,"432","all_deer",NA,314,311,3,0,314,175,NA
2014,"432","md",NA,252,252,0,0,252,133,NA
2014,"432","wt",NA,62,59,3,0,62,42,NA
2014,"441","all_deer",NA,281,233,40,2,279,178,NA
2014,"441","md",NA,127,124,3,0,127,99,NA
2014,"441","wt",NA,155,109,37,2,153,78,NA
2014,"442","all_deer",NA,166,136,31,8,158,82,NA
2014,"442","md",NA,96,96,0,0,96,59,NA
2014,"442","wt",NA,70,40,31,8,62,23,NA
2014,"444","all_deer",NA,467,326,136,26,441,242,NA
2014,"444","md",NA,99,99,0,0,99,62,NA
2014,"444","wt",NA,368,227,136,26,342,180,NA
2014,"445","all_deer",NA,502,442,54,14,488,280,NA
2014,"445","md",NA,256,256,0,6,250,141,NA
2014,"445","wt",NA,246,186,54,9,237,138,NA
2014,"446","all_deer",NA,319,267,44,20,299,172,NA
2014,"446","md",NA,130,127,3,9,122,65,NA
2014,"446","wt",NA,189,140,42,11,178,107,NA
2014,"447","all_deer",NA,870,828,36,20,851,549,NA
2014,"447","md",NA,650,642,8,9,642,396,NA
2014,"447","wt",NA,220,186,28,11,209,153,NA
2014,"448","all_deer",NA,181,164,17,11,170,88,NA
2014,"448","md",NA,141,138,3,6,136,71,NA
2014,"448","wt",NA,40,26,14,6,34,17,NA
2014,"449","all_deer",NA,212,185,26,14,198,119,NA
2014,"449","md",NA,127,127,0,6,122,62,NA
2014,"449","wt",NA,84,58,26,8,77,57,NA
2014,"450","all_deer",NA,161,122,34,0,161,79,NA
2014,"450","md",NA,51,51,0,0,51,20,NA
2014,"450","wt",NA,110,71,34,0,110,59,NA
2014,"452","all_deer",NA,91,78,13,13,78,58,NA
2014,"452","md",NA,47,47,0,9,39,36,NA
2014,"452","wt",NA,44,31,13,5,39,23,NA
2014,"454","all_deer",NA,207,189,17,3,204,99,NA
2014,"454","md",NA,154,153,1,0,154,79,NA
2014,"454","wt",NA,53,37,16,3,50,20,NA
2014,"455","all_deer",NA,39,36,3,6,33,27,NA
2014,"455","md",NA,18,18,0,3,15,14,NA
2014,"455","wt",NA,21,18,3,3,18,14,NA
2014,"471","all_deer",NA,256,255,2,0,256,158,NA
2014,"471","md",NA,224,224,0,0,224,144,NA
2014,"471","wt",NA,33,31,2,0,33,14,NA
2014,"500","all_deer",NA,591,561,28,17,575,241,NA
2014,"500","md",NA,487,487,0,11,476,195,NA
2014,"500","wt",NA,105,74,28,6,99,45,NA
2014,"502","all_deer",NA,522,483,34,6,516,203,NA
2014,"502","md",NA,372,369,0,3,369,135,NA
2014,"502","wt",NA,150,113,34,3,147,68,NA
2014,"510","all_deer",NA,210,196,14,3,207,125,NA
2014,"510","md",NA,173,170,3,0,173,105,NA
2014,"510","wt",NA,37,26,11,3,34,20,NA
2014,"511","all_deer",NA,204,204,0,0,204,130,NA
2014,"511","md",NA,110,110,0,0,110,59,NA
2014,"511","wt",NA,93,93,0,0,93,71,NA
2014,"520","all_deer",NA,876,645,205,21,854,385,NA
2014,"520","md",NA,300,300,0,6,294,122,NA
2014,"520","wt",NA,576,345,205,16,560,263,NA
2014,"530","all_deer",NA,453,417,36,5,448,296,NA
2014,"530","md",NA,333,327,6,3,330,226,NA
2014,"530","wt",NA,121,90,31,3,118,70,NA
2014,"540","all_deer",NA,233,216,11,0,233,100,NA
2014,"540","md",NA,153,153,0,0,153,59,NA
2014,"540","wt",NA,80,64,11,0,80,41,NA
2014,"560","all_deer",NA,764,641,115,31,733,427,NA
2014,"560","md",NA,358,358,0,11,346,219,NA
2014,"560","wt",NA,406,283,115,20,386,208,NA
2014,"570","all_deer",NA,649,601,40,17,632,385,NA
2014,"570","md",NA,382,379,0,6,376,212,NA
2014,"570","wt",NA,267,222,40,11,256,173,NA
2014,"575","all_deer",NA,1286,1064,212,25,1260,498,NA
2014,"575","md",NA,631,623,9,3,628,215,NA
2014,"575","wt",NA,655,441,204,23,632,283,NA
2014,"580","all_deer",NA,915,830,85,32,883,566,NA
2014,"580","md",NA,455,452,3,17,438,263,NA
2014,"580","wt",NA,461,379,82,15,445,304,NA
2014,"590","all_deer",NA,1275,1173,96,54,1221,718,NA
2014,"590","md",NA,928,893,33,14,914,514,NA
2014,"590","wt",NA,347,281,63,40,307,204,NA
2014,"600","all_deer",NA,789,772,17,9,781,504,NA
2014,"600","md",NA,603,600,3,0,603,373,NA
2014,"600","wt",NA,187,173,14,9,178,130,NA
2014,"611","all_deer",NA,403,392,11,6,398,324,NA
2014,"611","md",NA,284,284,0,0,284,225,NA
2014,"611","wt",NA,119,107,11,6,113,99,NA
2014,"620","all_deer",NA,483,469,14,6,478,348,NA
2014,"620","md",NA,413,404,9,6,407,291,NA
2014,"620","wt",NA,71,65,6,0,71,57,NA
2014,"621","all_deer",NA,226,226,0,3,223,158,NA
2014,"621","md",NA,206,206,0,3,203,147,NA
2014,"621","wt",NA,20,20,0,0,20,11,NA
2014,"622","all_deer",NA,68,68,0,0,68,57,NA
2014,"622","md",NA,62,62,0,0,62,51,NA
2014,"622","wt",NA,6,6,0,0,6,6,NA
2014,"630","all_deer",NA,329,326,3,9,320,229,NA
2014,"630","md",NA,224,224,0,3,221,144,NA
2014,"630","wt",NA,105,102,3,6,99,85,NA
2014,"631","all_deer",NA,42,42,0,0,42,20,NA
2014,"631","md",NA,40,40,0,0,40,17,NA
2014,"631","wt",NA,3,3,0,0,3,3,NA
2014,"632","all_deer",NA,85,82,3,3,82,42,NA
2014,"632","md",NA,82,79,3,3,79,39,NA
2014,"632","wt",NA,3,3,0,0,3,3,NA
2014,"640","all_deer",NA,692,686,6,14,678,559,NA
2014,"640","md",NA,378,378,0,6,373,274,NA
2014,"640","wt",NA,314,308,6,9,305,286,NA
2014,"641","all_deer",NA,201,186,11,0,201,167,NA
2014,"641","md",NA,45,45,0,0,45,31,NA
2014,"641","wt",NA,155,141,11,0,155,136,NA
2014,"650","all_deer",NA,415,398,17,6,410,302,NA
2014,"650","md",NA,257,254,3,6,251,181,NA
2014,"650","wt",NA,158,144,14,0,158,122,NA
2014,"651","all_deer",NA,582,548,31,14,568,429,NA
2014,"651","md",NA,379,367,9,0,379,269,NA
2014,"651","wt",NA,203,181,23,14,189,161,NA
2014,"652","all_deer",NA,33,30,0,0,33,20,NA
2014,"652","md",NA,24,24,0,0,24,17,NA
2014,"652","wt",NA,9,6,0,0,9,3,NA
2014,"670","all_deer",NA,994,977,14,20,974,793,NA
2014,"670","md",NA,711,708,0,9,703,556,NA
2014,"670","wt",NA,283,269,14,11,271,237,NA
2014,"680","all_deer",NA,314,311,3,3,311,212,NA
2014,"680","md",NA,294,294,0,3,291,198,NA
2014,"680","wt",NA,20,17,3,0,20,14,NA
2014,"690","all_deer",NA,1121,1093,28,9,1113,796,NA
2014,"690","md",NA,875,873,3,6,870,610,NA
2014,"690","wt",NA,246,221,25,3,243,187,NA
2014,"700","all_deer",NA,1807,1500,295,42,1765,999,NA
2014,"700","md",NA,1215,1209,6,34,1181,802,NA
2014,"700","wt",NA,592,291,290,8,584,198,NA
2014,"701","all_deer",NA,2031,1625,401,73,1958,1182,NA
2014,"701","md",NA,1086,1080,6,14,1072,721,NA
2014,"701","wt",NA,946,545,395,59,887,461,NA
2014,"702","all_deer",NA,1189,1059,130,61,1128,777,NA
2014,"702","md",NA,934,912,21,41,892,655,NA
2014,"702","wt",NA,255,147,108,20,236,121,NA
2014,"703","all_deer",NA,2192,1751,433,86,2107,1354,NA
2014,"703","md",NA,1149,1135,14,27,1121,823,NA
2014,"703","wt",NA,1044,616,420,58,985,531,NA
2014,"704","all_deer",NA,2648,2365,275,90,2559,1739,NA
2014,"704","md",NA,2016,2013,3,45,1970,1429,NA
2014,"704","wt",NA,633,352,273,45,588,309,NA
2014,"705","all_deer",NA,2821,2402,400,87,2734,1743,NA
2014,"705","md",NA,1800,1789,11,54,1747,1195,NA
2014,"705","wt",NA,1021,613,388,34,987,549,NA
2015,"100","all_deer",NA,1016,949,58,17,995,525,NA
2015,"100","md",NA,115,115,0,6,109,46,NA
2015,"100","wt",NA,901,834,58,12,886,479,NA
2015,"101","all_deer",NA,1199,983,202,12,1187,520,NA
2015,"101","md",NA,57,55,3,0,57,23,NA
2015,"101","wt",NA,1142,928,199,12,1130,497,NA
2015,"102","all_deer",NA,1050,851,196,28,1022,491,NA
2015,"102","md",NA,49,49,0,0,49,23,NA
2015,"102","wt",NA,1001,802,196,28,973,468,NA
2015,"103","all_deer",NA,972,879,88,17,955,482,NA
2015,"103","md",NA,115,115,0,0,115,49,NA
2015,"103","wt",NA,858,764,88,17,840,433,NA
2015,"104","all_deer",NA,555,512,43,17,538,295,NA
2015,"104","md",NA,83,81,3,0,83,43,NA
2015,"104","wt",NA,472,432,40,17,455,252,NA
2015,"109","all_deer",NA,306,210,93,2,304,121,NA
2015,"109","md",NA,39,37,2,0,39,9,NA
2015,"109","wt",NA,267,173,91,2,265,113,NA
2015,"110","all_deer",NA,431,378,53,17,408,217,NA
2015,"110","md",NA,26,26,0,0,26,14,NA
2015,"110","wt",NA,405,352,53,17,382,203,NA
2015,"120","all_deer",NA,851,639,191,31,820,362,NA
2015,"120","md",NA,42,37,5,0,42,12,NA
2015,"120","wt",NA,809,602,187,31,778,351,NA
2015,"121","all_deer",NA,1274,1033,236,35,1236,597,NA
2015,"121","md",NA,98,92,6,0,98,46,NA
2015,"121","wt",NA,1176,941,230,35,1139,551,NA
2015,"122","all_deer",NA,998,714,273,31,968,395,NA
2015,"122","md",NA,172,169,3,12,161,60,NA
2015,"122","wt",NA,826,545,270,19,807,335,NA
2015,"123","all_deer",NA,241,224,17,3,238,126,NA
2015,"123","md",NA,20,20,0,0,20,6,NA
2015,"123","wt",NA,221,204,17,3,218,120,NA
2015,"124","all_deer",NA,229,151,77,5,222,96,NA
2015,"124","md",NA,29,29,0,0,29,17,NA
2015,"124","wt",NA,201,122,77,5,193,79,NA
2015,"130","all_deer",NA,622,541,78,3,619,327,NA
2015,"130","md",NA,24,24,0,0,24,16,NA
2015,"130","wt",NA,597,517,78,3,594,311,NA
2015,"132","all_deer",NA,389,293,90,20,368,190,NA
2015,"132","md",NA,14,14,0,0,14,14,NA
2015,"132","wt",NA,374,279,90,20,354,175,NA
2015,"140","all_deer",NA,152,141,12,3,150,92,NA
2015,"140","md",NA,23,23,0,0,23,17,NA
2015,"140","wt",NA,129,118,12,3,127,75,NA
2015,"141","all_deer",NA,12,9,0,0,12,6,NA
2015,"141","md",NA,6,3,0,0,6,3,NA
2015,"141","wt",NA,6,6,0,0,6,3,NA
2015,"150","all_deer",NA,26,26,0,0,26,14,NA
2015,"150","md",NA,20,20,0,0,20,11,NA
2015,"150","wt",NA,6,6,0,0,6,3,NA
2015,"151","all_deer",NA,6,6,0,0,6,6,NA
2015,"151","md",NA,3,3,0,0,3,3,NA
2015,"151","wt",NA,3,3,0,0,3,3,NA
2015,"170","all_deer",NA,1604,568,995,198,1405,344,NA
2015,"170","md",NA,26,12,12,3,23,3,NA
2015,"170","wt",NA,1578,557,983,195,1382,341,NA
2015,"200","all_deer",NA,164,141,20,0,164,80,NA
2015,"200","md",NA,12,12,0,0,12,9,NA
2015,"200","wt",NA,152,129,20,0,152,72,NA
2015,"201","all_deer",NA,512,431,80,6,506,223,NA
2015,"201","md",NA,79,79,0,3,76,33,NA
2015,"201","wt",NA,433,352,80,3,430,190,NA
2015,"202","all_deer",NA,428,383,45,0,425,240,NA
2015,"202","md",NA,81,81,0,0,81,50,NA
2015,"202","wt",NA,347,302,45,0,344,190,NA
2015,"203","all_deer",NA,361,333,28,9,349,195,NA
2015,"203","md",NA,121,121,0,0,121,63,NA
2015,"203","wt",NA,240,213,28,9,229,132,NA
2015,"204","all_deer",NA,493,369,115,62,428,223,NA
2015,"204","md",NA,166,138,28,10,153,81,NA
2015,"204","wt",NA,326,231,87,51,275,142,NA
2015,"210","all_deer",NA,210,178,29,0,210,114,NA
2015,"210","md",NA,44,44,0,0,44,22,NA
2015,"210","wt",NA,166,134,29,0,166,91,NA
2015,"211","all_deer",NA,71,62,9,3,68,25,NA
2015,"211","md",NA,19,19,0,3,16,8,NA
2015,"211","wt",NA,52,43,9,0,52,17,NA
2015,"212","all_deer",NA,608,432,167,54,548,195,NA
2015,"212","md",NA,265,211,49,10,252,81,NA
2015,"212","wt",NA,340,221,118,44,296,114,NA
2015,"213","all_deer",NA,216,171,43,13,203,92,NA
2015,"213","md",NA,121,98,22,12,109,43,NA
2015,"213","wt",NA,96,72,21,2,94,49,NA
2015,"214","all_deer",NA,123,114,9,10,110,59,NA
2015,"214","md",NA,54,54,0,10,44,21,NA
2015,"214","wt",NA,69,60,9,0,66,38,NA
2015,"215","all_deer",NA,393,301,83,27,366,153,NA
2015,"215","md",NA,164,138,27,21,143,47,NA
2015,"215","wt",NA,228,163,56,6,223,106,NA
2015,"216","all_deer",NA,167,152,12,3,164,81,NA
2015,"216","md",NA,89,86,0,0,89,43,NA
2015,"216","wt",NA,78,66,12,3,75,37,NA
2015,"240","all_deer",NA,684,550,128,71,613,268,NA
2015,"240","md",NA,106,106,0,3,104,35,NA
2015,"240","wt",NA,577,443,128,68,509,234,NA
2015,"250","all_deer",NA,88,67,19,2,87,35,NA
2015,"250","md",NA,21,21,0,2,19,21,NA
2015,"250","wt",NA,68,46,19,0,68,14,NA
2015,"260","all_deer",NA,709,201,502,541,169,140,NA
2015,"260","md",NA,12,8,4,5,7,5,NA
2015,"260","wt",NA,698,193,499,535,162,135,NA
2015,"261","all_deer",NA,146,108,38,25,121,77,NA
2015,"261","md",NA,13,12,1,3,10,12,NA
2015,"261","wt",NA,133,97,36,22,111,65,NA
2015,"262","all_deer",NA,371,132,237,73,296,80,NA
2015,"262","md",NA,62,6,56,2,60,3,NA
2015,"262","wt",NA,309,126,181,71,236,77,NA
2015,"270","all_deer",NA,326,263,58,19,307,164,NA
2015,"270","md",NA,56,56,0,6,50,45,NA
2015,"270","wt",NA,270,207,58,13,258,119,NA
2015,"280","all_deer",NA,17,17,0,0,17,6,NA
2015,"280","md",NA,11,11,0,0,11,3,NA
2015,"280","wt",NA,6,6,0,0,6,3,NA
2015,"281","all_deer",NA,371,319,51,8,363,205,NA
2015,"281","md",NA,56,56,0,2,54,28,NA
2015,"281","wt",NA,315,263,51,6,309,176,NA
2015,"282","all_deer",NA,70,52,18,3,67,34,NA
2015,"282","wt",NA,70,52,18,3,67,34,NA
2015,"283","all_deer",NA,352,275,77,37,315,147,NA
2015,"283","md",NA,44,44,0,2,42,15,NA
2015,"283","wt",NA,309,232,77,36,273,132,NA
2015,"284","all_deer",NA,72,69,3,17,54,40,NA
2015,"284","md",NA,14,14,0,3,11,9,NA
2015,"284","wt",NA,57,55,3,14,43,32,NA
2015,"285","all_deer",NA,785,643,134,16,769,339,NA
2015,"285","md",NA,60,60,0,0,60,35,NA
2015,"285","wt",NA,725,583,134,16,709,304,NA
2015,"290","all_deer",NA,100,50,50,48,52,34,NA
2015,"290","md",NA,8,6,2,1,6,1,NA
2015,"290","wt",NA,92,44,48,46,46,32,NA
2015,"291","all_deer",NA,103,94,6,2,98,65,NA
2015,"291","md",NA,57,57,0,2,53,48,NA
2015,"291","wt",NA,46,37,6,0,46,17,NA
2015,"292","all_deer",NA,570,510,58,21,549,223,NA
2015,"292","md",NA,250,247,3,10,240,59,NA
2015,"292","wt",NA,321,263,55,12,309,164,NA
2015,"293","all_deer",NA,343,305,38,23,320,117,NA
2015,"293","md",NA,192,189,3,17,175,46,NA
2015,"293","wt",NA,151,116,35,6,146,71,NA
2015,"298","all_deer",NA,77,75,3,0,77,49,NA
2015,"298","md",NA,20,20,0,0,20,3,NA
2015,"298","wt",NA,57,55,3,0,57,46,NA
2015,"300","all_deer",NA,141,89,50,3,139,44,NA
2015,"300","md",NA,85,66,16,0,85,33,NA
2015,"300","wt",NA,56,23,33,3,54,12,NA
2015,"301","all_deer",NA,174,123,51,20,154,95,NA
2015,"301","md",NA,66,66,0,6,60,40,NA
2015,"301","wt",NA,108,57,51,14,94,55,NA
2015,"302","all_deer",NA,204,188,14,2,202,107,NA
2015,"302","md",NA,176,176,0,2,174,101,NA
2015,"302","wt",NA,28,12,14,0,28,6,NA
2015,"309","all_deer",NA,395,170,209,73,322,145,NA
2015,"309","md",NA,17,17,0,0,17,6,NA
2015,"309","wt",NA,378,152,209,73,305,139,NA
2015,"310","all_deer",NA,39,23,16,4,34,17,NA
2015,"310","md",NA,20,17,3,3,17,11,NA
2015,"310","wt",NA,19,6,13,2,17,6,NA
2015,"311","all_deer",NA,928,542,370,78,845,370,NA
2015,"311","md",NA,268,227,42,14,254,141,NA
2015,"311","wt",NA,657,316,328,63,591,230,NA
2015,"312","all_deer",NA,1387,543,820,178,1203,391,NA
2015,"312","md",NA,152,144,7,12,140,83,NA
2015,"312","wt",NA,1235,399,813,166,1063,308,NA
2015,"313","all_deer",NA,305,255,50,6,299,166,NA
2015,"313","md",NA,206,206,0,0,206,126,NA
2015,"313","wt",NA,99,49,50,6,93,40,NA
2015,"314","all_deer",NA,479,347,124,28,448,248,NA
2015,"314","md",NA,186,186,0,6,180,123,NA
2015,"314","wt",NA,293,161,124,22,268,125,NA
2015,"315","all_deer",NA,865,547,311,25,840,364,NA
2015,"315","md",NA,246,243,3,9,238,137,NA
2015,"315","wt",NA,619,304,308,17,602,226,NA
2015,"316","all_deer",NA,27,22,6,0,27,13,NA
2015,"316","md",NA,22,22,0,0,22,13,NA
2015,"316","wt",NA,6,0,6,0,6,0,NA
2015,"317","all_deer",NA,740,378,360,53,684,266,NA
2015,"317","md",NA,163,160,3,0,163,105,NA
2015,"317","wt",NA,577,218,357,53,521,160,NA
2015,"318","all_deer",NA,127,114,13,10,117,39,NA
2015,"318","md",NA,110,104,5,7,102,32,NA
2015,"318","wt",NA,18,9,8,3,15,7,NA
2015,"319","all_deer",NA,128,87,39,18,108,27,NA
2015,"319","md",NA,103,77,24,15,86,20,NA
2015,"319","wt",NA,25,9,16,3,22,7,NA
2015,"320","all_deer",NA,778,370,393,90,688,245,NA
2015,"320","md",NA,135,129,6,3,132,52,NA
2015,"320","wt",NA,643,241,387,87,556,194,NA
2015,"321","all_deer",NA,58,31,27,5,53,23,NA
2015,"321","md",NA,9,6,3,3,6,6,NA
2015,"321","wt",NA,49,25,24,2,47,17,NA
2015,"322","all_deer",NA,1085,456,609,87,996,347,NA
2015,"322","md",NA,163,155,8,6,157,87,NA
2015,"322","wt",NA,922,301,601,81,839,261,NA
2015,"323","all_deer",NA,97,77,20,17,80,43,NA
2015,"323","md",NA,49,43,6,11,37,17,NA
2015,"323","wt",NA,48,34,14,6,43,26,NA
2015,"324","all_deer",NA,116,80,36,3,112,51,NA
2015,"324","md",NA,50,50,0,0,50,30,NA
2015,"324","wt",NA,66,30,36,3,62,21,NA
2015,"325","all_deer",NA,636,466,164,45,589,277,NA
2015,"325","md",NA,263,260,3,11,249,100,NA
2015,"325","wt",NA,373,206,161,33,340,177,NA
2015,"326","all_deer",NA,210,151,53,11,199,105,NA
2015,"326","md",NA,97,95,3,3,95,57,NA
2015,"326","wt",NA,112,56,50,8,104,48,NA
2015,"327","all_deer",NA,97,88,9,9,88,43,NA
2015,"327","md",NA,83,77,6,6,77,34,NA
2015,"327","wt",NA,14,11,3,3,11,9,NA
2015,"328","all_deer",NA,47,36,11,8,39,20,NA
2015,"328","md",NA,31,29,3,3,29,17,NA
2015,"328","wt",NA,16,8,8,6,11,3,NA
2015,"329","all_deer",NA,157,118,32,11,145,79,NA
2015,"329","md",NA,74,70,3,11,63,38,NA
2015,"329","wt",NA,82,48,29,0,82,41,NA
2015,"330","all_deer",NA,314,214,97,19,289,120,NA
2015,"330","md",NA,154,148,6,11,137,71,NA
2015,"330","wt",NA,160,66,91,8,152,49,NA
2015,"331","all_deer",NA,536,379,156,10,526,159,NA
2015,"331","md",NA,334,275,58,2,332,92,NA
2015,"331","wt",NA,202,104,98,8,194,67,NA
2015,"332","all_deer",NA,80,57,23,31,49,34,NA
2015,"332","md",NA,57,43,14,26,32,23,NA
2015,"332","wt",NA,23,14,8,6,17,12,NA
2015,"333","all_deer",NA,762,400,341,16,747,247,NA
2015,"333","md",NA,122,121,2,0,122,49,NA
2015,"333","wt",NA,640,279,339,16,624,199,NA
2015,"334","all_deer",NA,37,29,8,17,20,12,NA
2015,"334","md",NA,26,23,3,11,14,9,NA
2015,"334","wt",NA,11,6,6,6,6,3,NA
2015,"335","all_deer",NA,284,238,46,21,263,96,NA
2015,"335","md",NA,207,195,11,14,193,70,NA
2015,"335","wt",NA,77,42,35,7,70,26,NA
2015,"339","all_deer",NA,163,138,22,5,158,57,NA
2015,"339","md",NA,117,117,0,5,112,47,NA
2015,"339","wt",NA,46,21,22,0,46,10,NA
2015,"340","all_deer",NA,968,569,374,59,909,320,NA
2015,"340","md",NA,278,273,2,17,261,91,NA
2015,"340","wt",NA,691,295,372,42,649,228,NA
2015,"341","all_deer",NA,145,131,14,0,142,37,NA
2015,"341","md",NA,118,118,0,0,115,32,NA
2015,"341","wt",NA,28,14,14,0,28,5,NA
2015,"343","all_deer",NA,251,201,47,25,226,96,NA
2015,"343","md",NA,166,160,6,17,149,70,NA
2015,"343","wt",NA,85,40,41,8,77,27,NA
2015,"350","all_deer",NA,143,125,18,3,140,49,NA
2015,"350","md",NA,86,86,0,0,86,29,NA
2015,"350","wt",NA,57,39,18,3,54,20,NA
2015,"360","all_deer",NA,521,315,195,36,482,189,NA
2015,"360","md",NA,196,187,6,14,182,102,NA
2015,"360","wt",NA,325,127,189,22,300,87,NA
2015,"361","all_deer",NA,32,23,9,11,20,12,NA
2015,"361","md",NA,29,23,6,11,17,12,NA
2015,"361","wt",NA,3,0,3,0,3,0,NA
2015,"362","all_deer",NA,66,56,10,3,63,31,NA
2015,"362","md",NA,51,49,3,3,49,29,NA
2015,"362","wt",NA,15,7,7,0,15,3,NA
2015,"370","all_deer",NA,79,61,19,0,79,32,NA
2015,"370","md",NA,46,46,0,0,46,23,NA
2015,"370","wt",NA,33,14,19,0,33,9,NA
2015,"380","all_deer",NA,907,618,276,66,841,264,NA
2015,"380","md",NA,422,389,29,17,406,102,NA
2015,"380","wt",NA,485,229,247,49,435,162,NA
2015,"388","all_deer",NA,196,89,108,8,189,65,NA
2015,"388","md",NA,80,30,50,5,75,18,NA
2015,"388","wt",NA,116,59,57,3,113,47,NA
2015,"390","all_deer",NA,168,131,34,8,160,65,NA
2015,"390","md",NA,92,89,3,4,88,44,NA
2015,"390","wt",NA,77,42,32,5,72,22,NA
2015,"391","all_deer",NA,411,306,96,26,385,153,NA
2015,"391","md",NA,215,205,8,17,198,86,NA
2015,"391","wt",NA,196,101,87,8,188,67,NA
